,,,,,,,,,,,
Time stamp,Inside_humidity (in %rH),Inside_temperature (in �C),Inside_pressure (in mbar),Soil_moisture (in %VWC),Soil_temperature (in �C),Inside_CO2_ratio (in ppm),Outside_humidity (in %rH),Outside_temperature (in �C),Outside_pressure (in mbar),Outside_PAR (in �mol m^-2 s^-1),Power_box_charge (in V)
9/13/2019 18:37:15.709265849,66.184349,32.719636,998.882252,5.681461,27.481325,591.047432,64.075732,32.449932,998.439029,1.774165,12.023322
9/13/2019 18:37:16.709265849,66.217204,32.788022,999.047919,5.719362,27.400259,590.501389,64.303245,32.525358,998.906143,7.373628,12.029906
9/13/2019 18:37:17.709265849,66.381478,32.712568,998.907642,5.735111,27.476467,591.996278,64.010522,32.458229,998.577334,-0.39127,12.018893
9/13/2019 18:37:18.709265849,66.269772,32.729806,999.537192,5.90084,27.453854,592.960238,64.26282,32.489354,998.885644,6.217157,12.020536
9/13/2019 18:37:19.709265849,66.342052,32.670991,998.928696,6.08969,27.478753,593.169197,64.008366,32.515293,998.715323,3.683359,12.051853
9/13/2019 18:37:20.709265849,66.4669,32.67899,998.740399,5.873775,27.479896,594.484702,64.198424,32.457086,998.226918,-0.202366,12.014333
9/13/2019 18:37:21.709265849,66.53918,32.771158,998.927907,5.746659,27.372502,593.956395,64.176846,32.551297,999.148377,9.9166,12.027396
9/13/2019 18:37:22.709265849,66.420903,32.756016,1000.244331,5.73331,27.440506,595.166763,64.186334,32.49309,998.533335,2.999012,12.039828
9/13/2019 18:37:23.709265849,66.552322,32.687256,998.930904,5.878827,27.407076,594.242231,64.069608,32.538121,998.951563,9.507881,12.046741
9/13/2019 18:37:24.709265849,66.355194,32.681535,999.63899,5.396329,27.509653,596.448756,63.925257,32.567384,999.049656,1.621415,12.028579
9/13/2019 18:37:25.709265849,66.545751,32.766709,998.631819,5.660378,27.478753,596.440873,64.312785,32.414128,998.397867,2.162186,12.027685
9/13/2019 18:37:26.709265849,66.552322,32.713766,998.216036,5.965533,27.411321,596.838414,64.151771,32.487798,998.877127,9.694163,12.050539
9/13/2019 18:37:27.709265849,66.480042,32.783049,999.472376,5.789632,27.428587,596.593974,64.293625,32.453456,998.72179,6.900194,12.045558
9/13/2019 18:37:28.709265849,66.53918,32.745098,998.942495,5.814362,27.407076,596.931721,64.402913,32.443804,999.102642,9.817041,12.042351
9/13/2019 18:37:29.709265849,66.53261,32.702398,997.85679,5.967084,27.432587,597.400886,64.21041,32.465595,998.592631,6.262485,12.043665
9/13/2019 18:37:30.709265849,66.795447,32.724759,999.987118,5.704134,27.469691,598.814298,64.423887,32.353328,998.493909,1.131214,12.030799
9/13/2019 18:37:31.709265849,66.558893,32.708344,1000.215078,5.873812,27.477651,598.569858,64.257458,32.410605,998.434771,2.112927,12.036818
9/13/2019 18:37:32.709265849,66.762593,32.708269,999.141911,5.904994,27.345031,598.583657,64.461105,32.478876,999.312389,8.580399,12.031943
9/13/2019 18:37:33.709265849,66.552322,32.670767,999.008336,6.012468,27.434832,599.049539,64.206546,32.420045,998.774462,4.681839,12.053404
9/13/2019 18:37:34.709265849,66.683741,32.79894,1000.435388,5.703979,27.412994,599.124447,64.438238,32.388295,998.872869,5.877085,12.041983
9/13/2019 18:37:35.709265849,66.650887,32.68146,999.836828,5.96329,27.470549,600.006268,64.201579,32.398878,998.785029,3.820383,12.037738
9/13/2019 18:37:36.709265849,66.683741,32.787273,998.969383,5.726543,27.40083,598.837296,64.277171,32.41579,999.183544,10.677187,12.02938
9/13/2019 18:37:37.709265849,66.913724,32.78275,999.089553,5.767409,27.385523,598.626369,64.526919,32.375013,998.857729,6.757928,12.042075
9/13/2019 18:37:38.709265849,66.670599,32.754668,999.931528,5.900817,27.412749,600.081177,64.287106,32.390994,998.509678,7.350309,12.031733
9/13/2019 18:37:39.709265849,66.946579,32.734629,1000.003204,5.828309,27.471406,600.982711,64.527209,32.312551,998.660286,0.371938,12.035386
9/13/2019 18:37:40.709265849,66.716596,32.751118,998.885012,5.944346,27.389483,600.198797,64.50881,32.351773,998.820354,9.549277,12.047726
9/13/2019 18:37:41.709265849,66.775735,32.772131,999.294014,5.824717,27.390666,599.925444,64.64914,32.34337,999.020476,9.491114,12.024978
9/13/2019 18:37:42.709265849,67.032002,32.751193,998.93453,5.745821,27.482713,602.091889,64.455638,32.308403,998.879021,2.264366,12.023979
9/13/2019 18:37:43.709265849,66.795447,32.718439,997.689704,6.037239,27.417852,601.348055,64.389481,32.370452,998.542323,5.235444,12.047437
9/13/2019 18:37:44.709265849,66.966292,32.703297,998.192303,5.901647,27.438261,602.00515,64.422179,32.329157,998.57071,3.323629,12.050644
9/13/2019 18:37:45.709265849,66.966292,32.723935,998.819093,5.847545,27.462058,602.029464,64.422836,32.298857,998.511729,1.581329,12.044073
9/13/2019 18:37:46.709265849,66.867728,32.766784,998.930194,5.805243,27.383238,602.9172,64.521742,32.351773,999.035144,8.134215,12.035859
9/13/2019 18:37:47.709265849,67.104282,32.707895,998.823508,6.006778,27.413607,603.44156,64.381807,32.384147,998.791653,6.898883,12.046649
9/13/2019 18:37:48.709265849,66.861157,32.745696,999.489881,5.737792,27.389197,604.902283,64.595626,32.301968,998.702234,4.009286,12.045282
9/13/2019 18:37:49.709265849,66.979434,32.707745,999.709877,5.976585,27.420382,604.441001,64.397104,32.398984,999.061009,8.951654,12.049973
9/13/2019 18:37:50.709265849,67.025431,32.756764,998.992407,5.745588,27.40279,605.588291,64.533833,32.323135,998.619124,2.964169,12.041234
9/13/2019 18:37:51.709265849,66.940008,32.698025,998.686622,5.937931,27.422954,605.64217,64.239454,32.382072,998.811208,6.175761,12.052142
9/13/2019 18:37:52.709265849,67.117424,32.713915,998.346851,5.863294,27.449282,606.783545,64.481213,32.287755,998.631742,1.539933,12.042088
9/13/2019 18:37:53.709265849,67.097711,32.677386,999.560296,5.614341,27.427158,606.870284,64.370873,32.323135,998.739295,2.268298,12.022178
9/13/2019 18:37:54.709265849,66.959721,32.722737,999.506597,5.906986,27.353766,606.441851,64.40612,32.378749,998.594367,8.989118,12.013032
9/13/2019 18:37:55.709265849,67.16342,32.686882,998.65658,6.012947,27.439935,607.510949,64.213117,32.375119,998.789602,5.933937,12.049513
9/13/2019 18:37:56.709265849,67.097711,32.728833,999.381145,5.973157,27.407647,606.872252,64.409694,32.411748,998.905514,7.32699,12.038119
9/13/2019 18:37:57.709265849,67.012289,32.750744,1000.182118,5.749053,27.471692,605.32939,64.393135,32.531592,998.63868,1.806387,12.020983
9/13/2019 18:37:58.709265849,67.176562,32.713167,999.226991,6.061377,27.417566,606.684323,64.283242,32.368685,998.738666,5.99341,12.041799
9/13/2019 18:37:59.709265849,67.307981,32.767009,999.451007,5.81511,27.418382,606.540421,64.505945,32.322097,998.641045,4.295128,12.038461
9/13/2019 18:38:00.709265849,67.209417,32.795015,999.114391,5.867456,27.465201,608.406568,64.409641,32.452525,999.104379,1.664122,12.002176
9/13/2019 18:38:01.709265849,67.22913,32.761737,998.815938,5.776163,27.420382,607.530663,64.48413,32.352916,998.566295,0.784589,12.041904
9/13/2019 18:38:02.709265849,67.432829,32.816702,999.228409,6.044972,27.394912,608.50579,64.637759,32.452937,999.573386,10.862159,12.013781
9/13/2019 18:38:03.709265849,67.183133,32.751418,999.990272,5.870206,27.457487,608.71015,64.210962,32.357477,998.603827,2.290306,12.038777
9/13/2019 18:38:04.709265849,67.327694,32.794641,1000.848411,5.70458,27.43573,608.765997,64.42118,32.50907,999.63426,9.996771,11.987563
9/13/2019 18:38:05.709265849,67.386833,32.788022,999.206883,5.83875,27.372747,608.079336,64.464864,32.363393,999.043661,8.277791,12.039736
9/13/2019 18:38:06.709265849,67.314552,32.842013,999.694185,5.910278,27.379033,609.674763,64.469936,32.423262,999.25798,12.215126,12.014898
9/13/2019 18:38:07.709265849,67.307981,32.777403,999.118254,5.768367,27.369359,609.529545,64.560012,32.344301,998.962602,5.178592,12.039959
9/13/2019 18:38:08.709265849,67.597103,32.777553,999.088054,6.18319,27.436302,612.211804,64.308422,32.459266,999.139703,11.515324,12.021219
9/13/2019 18:38:09.709265849,67.22913,32.718514,998.612344,6.006969,27.405361,612.031105,64.401467,32.365986,998.857414,4.333903,12.051958
9/13/2019 18:38:10.709265849,67.445971,32.814007,1000.267356,5.987824,27.401728,613.712607,64.302351,32.462377,999.233852,14.201871,12.016199
9/13/2019 18:38:11.709265849,67.518252,32.697426,1000.188899,5.977429,27.411321,613.837458,64.435426,32.420669,998.940524,6.262485,12.046386
9/13/2019 18:38:12.709265849,67.432829,32.821,1000.455101,5.894625,27.433444,615.747633,64.337413,32.406244,999.174713,9.11986,12.000586
9/13/2019 18:38:13.709265849,67.465684,32.733955,997.927756,5.979403,27.44618,615.484795,64.372528,32.40054,998.798276,4.618434,12.03624
9/13/2019 18:38:14.709265849,67.636529,32.867699,999.190482,6.094724,27.373074,616.254911,64.498323,32.443391,999.424357,13.837169,12.021482
9/13/2019 18:38:15.709265849,67.242272,32.687331,1000.465588,5.783823,27.396299,616.977715,64.399312,32.395248,998.760901,7.182104,12.027632
9/13/2019 18:38:16.709265849,67.4394,32.767233,1000.556977,5.844969,27.408831,618.878691,64.423887,32.489153,998.842274,11.162146,11.983528
9/13/2019 18:38:17.709265849,67.465684,32.792545,998.363647,5.797292,27.332541,616.155689,64.42118,32.408424,998.931693,9.854506,12.027133
9/13/2019 18:38:18.709265849,67.570819,32.883889,1000.386894,5.887978,27.429485,617.225439,64.59644,32.426892,998.929957,9.510502,11.998037
9/13/2019 18:38:19.709265849,67.564248,32.698099,998.539958,5.967376,27.387238,616.821983,64.375183,32.419738,999.019218,6.440904,12.032508
9/13/2019 18:38:20.709265849,67.610245,32.788995,1000.166584,6.017369,27.456956,617.785943,64.514382,32.404688,998.914345,5.921102,11.996263
9/13/2019 18:38:21.709265849,67.459113,32.718514,1000.474499,6.008027,27.426913,616.690564,64.62643,32.393799,999.117468,5.006455,12.035228
9/13/2019 18:38:22.709265849,67.669383,32.740499,1000.08032,6.016895,27.406259,616.458607,64.481527,32.457298,999.62748,1.277411,11.979336
9/13/2019 18:38:23.709265849,67.623387,32.697875,998.834547,5.885457,27.426342,616.912006,64.610134,32.31162,998.671325,2.257813,12.04812
9/13/2019 18:38:24.709265849,67.629958,32.85738,1000.528985,5.992634,27.350991,616.197085,64.563533,32.433845,999.231801,8.668433,12.014136
9/13/2019 18:38:25.709265849,67.85337,32.645829,997.01371,5.915266,27.540471,615.226557,64.639125,32.318362,998.612815,2.290306,12.00947
9/13/2019 18:38:26.709265849,67.721951,32.745622,999.264918,5.953095,27.392381,617.402853,64.763159,32.439867,999.16809,12.577207,12.025819
9/13/2019 18:38:27.709265849,67.669383,32.771981,998.194825,5.680566,27.345848,617.226754,64.572864,32.321473,998.617231,6.494096,12.020352
9/13/2019 18:38:28.709265849,67.603674,32.819803,999.803788,5.868149,27.362583,619.037707,64.817435,32.390888,999.251671,9.240116,12.023926
9/13/2019 18:38:29.709265849,67.800802,32.719187,997.628752,5.953985,27.420097,619.850534,64.400968,32.31162,998.75885,0.514203,12.018196
9/13/2019 18:38:30.709265849,67.616816,32.774077,999.210115,5.770026,27.416056,621.756109,64.718581,32.415483,998.801427,4.009286,11.996512
9/13/2019 18:38:31.709265849,67.741664,32.771981,999.062979,5.682636,27.383523,620.447835,64.567896,32.314107,998.69356,3.766152,12.041221
9/13/2019 18:38:32.709265849,67.754806,32.652,1000.453288,5.727957,27.478753,623.132725,64.704178,32.341602,998.962916,3.270708,11.991045
9/13/2019 18:38:33.709265849,67.840228,32.68161,998.87894,5.928251,27.404504,622.023547,64.500925,32.309959,998.618495,1.47915,12.043744
9/13/2019 18:38:34.709265849,67.728522,32.737249,998.374843,5.822405,27.477039,625.748621,64.552599,32.375638,998.929957,4.445257,12.020772
9/13/2019 18:38:35.709265849,67.702238,32.670767,1000.588361,5.8744,27.305641,625.324136,64.41616,32.374707,999.360645,4.001423,12.023019
9/13/2019 18:38:36.709265849,67.78109,32.741098,998.354421,6.068521,27.438547,626.731632,64.401967,32.436131,999.139703,6.975123,12.025385
9/13/2019 18:38:37.709265849,67.531394,32.706173,999.288495,5.859263,27.329112,626.220408,64.472092,32.377818,998.975377,7.136776,12.019944
9/13/2019 18:38:38.709265849,67.820515,32.787872,999.150505,5.933248,27.407076,627.966314,64.569342,32.411017,999.105007,11.825795,12.029827
9/13/2019 18:38:39.709265849,67.695667,32.729881,1000.446822,5.779077,27.443037,627.506347,64.378547,32.313176,998.778563,0.700486,12.029196
9/13/2019 18:38:40.709265849,67.879654,32.798416,999.556984,6.020661,27.40928,628.217321,64.744445,32.381554,999.225964,9.550587,12.015056
9/13/2019 18:38:41.709265849,67.741664,32.69795,1000.393203,5.95864,27.424628,629.063661,64.331999,32.348661,998.699554,1.889179,12.043035
9/13/2019 18:38:42.709265849,67.997931,32.909351,997.806168,6.088291,27.465161,630.124212,64.666855,32.458335,998.870661,9.560801,12.010088
9/13/2019 18:38:43.709265849,67.800802,32.804586,1000.244489,5.795979,27.339929,628.800823,64.317701,32.380823,999.264918,8.99305,12.01775
9/13/2019 18:38:44.709265849,67.741664,32.724309,999.495953,6.342113,27.440506,629.804864,64.550443,32.416933,999.032779,6.012798,12.037003
9/13/2019 18:38:45.709265849,67.767948,32.713466,997.878316,6.060574,27.368828,629.476316,64.331342,32.393799,999.154843,5.192738,12.040196
9/13/2019 18:38:46.709265849,67.99136,32.751717,999.35331,6.329775,27.49006,630.435677,64.430563,32.333506,998.888795,1.347369,12.00717
9/13/2019 18:38:47.709265849,67.748235,32.787572,1000.377354,5.80507,27.340459,628.918443,64.510204,32.371383,999.072362,7.826365,12.028237
9/13/2019 18:38:48.709265849,67.774519,32.824251,999.359224,6.370098,27.436832,630.222118,64.367061,32.40199,998.967018,8.66057,12.025293
9/13/2019 18:38:49.709265849,68.030786,32.725058,1000.21358,5.835363,27.433404,630.007907,64.377286,32.315769,998.907722,1.829706,12.036542
9/13/2019 18:38:50.709265849,67.92565,32.799164,999.305448,6.122227,27.422383,630.837817,64.219741,32.414647,999.12472,9.09523,11.993161
9/13/2019 18:38:51.709265849,67.767948,32.702997,999.938704,5.990478,27.406504,631.828059,64.374631,32.350841,998.824298,1.539933,12.044244
