
Time stamp	Inside_humidity (in %rH)	Inside_temperature (in °C)	Inside_pressure (in mbar)	Soil_moisture (in %VWC)	Soil_temperature (in °C)	Inside_CO2_ratio (in ppm)	Outside_humidity (in %rH)	Outside_temperature (in °C)	Outside_pressure (in mbar)	Outside_PAR (in µmol m^-2 s^-1)	Power_box_charge (in V)	
11/28/2019 15:13:54.678629749	81.225244	27.108925	993.528166	29.012972	25.197152	543.451417	76.174947	28.022119	991.483075	7.348999	12.105813	
11/28/2019 15:13:55.678629749	80.995261	27.019377	992.966586	28.643868	25.167681	542.675386	76.291516	28.006975	991.806682	10.302000	12.132294	
11/28/2019 15:13:56.678629749	81.074112	26.960712	991.475190	28.681368	25.259483	549.712219	76.222048	28.106266	992.001918	7.390395	12.123686	
11/28/2019 15:13:57.678629749	81.179247	27.066825	993.279626	28.224963	25.131434	548.447308	76.269990	27.984147	991.425987	7.045080	12.132846	
11/28/2019 15:13:58.678629749	81.350091	26.971631	991.992692	28.132729	25.215562	557.364750	76.377648	28.164791	991.962177	4.978164	12.108889	
11/28/2019 15:13:59.678629749	81.350091	26.993766	993.227111	28.472911	25.192336	556.825928	76.063846	28.018077	991.819615	11.803786	12.131532	
11/28/2019 15:14:00.678629749	81.481510	26.951890	993.018706	28.407884	25.284178	559.931357	76.526362	28.172782	992.218287	8.834018	12.086245	
11/28/2019 15:14:01.678629749	81.428943	27.083164	990.693063	28.318374	25.256095	559.335372	76.261473	28.015378	992.163564	8.217007	12.114447	
11/28/2019 15:14:02.678629749	81.849483	27.010929	991.338619	29.098070	25.088656	565.447672	76.371866	28.119241	991.616020	8.745984	12.071211	
11/28/2019 15:14:03.678629749	81.566933	26.961311	990.562880	27.736097	25.089473	564.058573	76.371024	28.074104	991.835226	3.675496	12.116865	
11/28/2019 15:14:04.678629749	81.350091	27.172862	992.345315	28.627232	25.155844	568.887564	76.123536	28.044429	992.086921	15.111276	12.107259	
11/28/2019 15:14:05.678629749	81.323808	26.970957	991.559404	28.090993	25.191234	568.606327	76.330390	28.009462	991.890107	10.783298	12.138865	
11/28/2019 15:14:06.678629749	81.566933	27.151999	992.621138	28.972013	25.216255	573.485913	76.093441	28.056874	992.082505	11.745623	12.101200	
11/28/2019 15:14:07.678629749	81.501223	26.997691	992.625239	27.905740	25.080982	571.474548	76.275167	28.069850	991.986149	3.983346	12.118850	
11/28/2019 15:14:08.678629749	81.389517	27.118870	991.816775	28.328177	25.137108	574.846099	76.250934	28.119548	991.808733	3.243458	12.119428	
11/28/2019 15:14:09.678629749	81.376375	26.925082	992.892545	29.136514	25.002202	574.445274	76.163514	27.984560	991.243841	4.023432	12.093092	
11/28/2019 15:14:10.678629749	81.494652	27.092510	991.697788	28.815506	25.290668	580.563488	76.140542	28.077003	992.400118	10.449508	12.106654	
11/28/2019 15:14:11.678629749	81.553791	26.987072	992.789407	28.147362	25.175927	579.650123	76.232877	28.067775	991.859512	10.475448	12.130020	
11/28/2019 15:14:12.678629749	81.409230	27.024200	991.157025	28.502906	25.243890	581.748227	76.144905	28.154927	991.848788	5.501898	12.113725	
11/28/2019 15:14:13.678629749	81.356662	27.161869	991.092762	27.626747	25.255809	582.978310	76.161596	28.073173	991.625480	12.873533	12.097481	
11/28/2019 15:14:14.678629749	81.468368	26.988719	991.165147	28.998940	25.185805	585.314938	76.220944	28.280381	991.750066	-2.165792	12.090648	
11/28/2019 15:14:15.678629749	81.566933	27.050709	991.892314	28.462115	25.121189	585.823532	75.930718	27.996074	991.460997	5.518665	12.132846	
11/28/2019 15:14:16.678629749	81.428943	27.057853	993.162453	28.386020	25.145027	589.593287	76.284393	28.101599	991.669007	2.034066	12.109677	
11/28/2019 15:14:17.678629749	81.336950	26.992943	992.449242	28.038292	25.036490	587.347333	75.927512	28.102224	991.799902	1.047111	12.105327	
11/28/2019 15:14:18.678629749	81.428943	26.993766	992.229878	28.198908	25.099718	590.655806	76.292068	28.167278	991.988199	6.464224	12.087572	
11/28/2019 15:14:19.678629749	81.396088	27.072695	991.928271	28.596990	25.168253	591.379926	75.954847	28.007906	991.950981	10.569765	12.128457	
11/28/2019 15:14:20.678629749	81.672068	27.104551	992.151893	28.761947	25.147598	591.594137	76.114548	28.065489	991.835069	8.083645	12.111517	
11/28/2019 15:14:21.678629749	81.672068	27.040091	992.040082	28.310982	25.084370	590.948873	76.040322	28.018383	991.485125	3.040408	12.132662	
11/28/2019 15:14:22.678629749	81.573504	27.188977	992.496789	28.866035	25.179355	594.771191	75.938498	28.044947	991.813306	11.495936	12.114802	
11/28/2019 15:14:23.678629749	81.244956	27.030071	992.181384	28.694078	25.162007	594.422277	76.179600	28.042355	991.830654	10.485662	12.140022	
11/28/2019 15:14:24.678629749	81.428943	27.135060	992.098669	28.785743	25.180498	596.183287	76.016850	28.127432	991.890264	3.989899	12.119586	
11/28/2019 15:14:25.678629749	81.409230	27.082790	991.868581	28.417929	25.122046	595.806776	76.102957	28.007800	991.392713	4.063517	12.129574	
11/28/2019 15:14:26.678629749	81.442085	27.113598	993.567986	29.106568	25.253278	600.892036	76.128556	28.093915	991.835541	12.111636	12.118219	
11/28/2019 15:14:27.678629749	81.580075	27.019302	992.093544	28.078979	25.092044	597.937077	75.857939	28.098276	991.697237	1.993980	12.110334	
11/28/2019 15:14:28.678629749	81.488081	27.173610	993.336872	28.624918	25.130291	604.421950	76.114101	28.057086	991.846265	6.413924	12.094748	
11/28/2019 15:14:29.678629749	81.330379	27.060954	993.045989	28.213149	25.083268	600.539828	75.916578	28.123390	991.531332	2.555450	12.119954	
11/28/2019 15:14:30.678629749	81.409230	27.050709	992.492926	28.166480	25.063716	603.329855	75.991908	28.065489	991.161518	0.722495	12.096233	
11/28/2019 15:14:31.678629749	81.540649	27.088137	991.074153	28.495361	25.132822	604.095371	76.024420	28.017759	991.498058	7.304981	12.114894	
11/28/2019 15:14:32.678629749	81.553791	27.061627	992.144718	28.626608	25.147558	606.086370	75.793333	28.016309	991.795486	9.643593	12.137945	
11/28/2019 15:14:33.678629749	81.698351	27.109299	991.522186	28.439601	25.132822	605.517982	76.070759	28.033740	991.336254	3.795753	12.133700	
11/28/2019 15:14:34.678629749	81.461798	27.092960	991.860064	28.123030	25.084411	606.566703	75.921493	28.074623	991.303766	1.424919	12.115249	
11/28/2019 15:14:35.678629749	81.382946	27.029771	990.221690	28.179494	25.126903	606.909049	75.999582	28.113325	992.100325	5.490374	12.124567	
11/28/2019 15:14:36.678629749	81.560362	27.050485	991.979840	28.226444	25.096861	607.848695	75.989462	28.032184	991.566342	1.506400	12.130454	
11/28/2019 15:14:37.678629749	81.639213	27.083164	993.399954	28.372797	25.131148	608.956558	75.712878	28.033846	991.653553	10.471517	12.121846	
11/28/2019 15:14:38.678629749	81.593216	27.060954	990.868350	28.670427	25.092901	610.721515	76.132158	27.976463	992.069887	12.622535	12.087993	
11/28/2019 15:14:39.678629749	81.481510	27.082865	993.046146	28.184821	25.057471	609.885690	75.724916	28.083756	990.874184	2.814040	12.103185	
11/28/2019 15:14:40.678629749	81.685210	27.072396	992.058691	28.283991	25.100534	611.713072	75.975454	28.026892	991.734140	0.762580	12.102396	
11/28/2019 15:14:41.678629749	81.777203	27.056580	992.427478	28.706364	25.149231	612.900443	75.861802	28.012679	991.695343	9.067979	12.117220	
11/28/2019 15:14:42.678629749	81.560362	27.103054	991.989223	28.402615	25.087227	613.945879	75.696977	28.058536	991.609868	1.198550	12.121386	
11/28/2019 15:14:43.678629749	81.658926	27.098157	992.365265	28.583799	25.126577	614.402562	75.867874	28.003027	991.669007	3.138657	12.116300	
11/28/2019 15:14:44.678629749	81.724635	27.051533	991.939467	28.616845	25.165967	616.181318	75.983286	28.056674	992.022895	9.889349	12.137038	
11/28/2019 15:14:45.678629749	81.783774	27.066600	992.555770	28.289004	25.096575	614.888810	75.968383	28.086761	991.662541	1.732769	12.124659	
11/28/2019 15:14:46.678629749	81.553791	27.019078	992.301159	27.951505	25.096575	615.958560	75.798248	28.083544	991.721522	3.368957	12.132636	
