
Time stamp	Inside_humidity (in %rH)	Inside_temperature (in °C)	Inside_pressure (in mbar)	Soil_moisture (in %VWC)	Soil_temperature (in °C)	Inside_CO2_ratio (in ppm)	Outside_humidity (in %rH)	Outside_temperature (in °C)	Outside_pressure (in mbar)	Outside_PAR (in µmol m^-2 s^-1)	Power_box_charge (in V)	
3/18/2019 12:17:33.769025349	67.886225	30.875449	1003.811252	29.558758	26.147370	496.142535	66.292035	32.537179	1002.510756	69.163995	11.932354	
3/18/2019 12:17:34.769025349	67.938792	30.876497	1002.886561	31.240837	26.227865	500.806596	65.236372	32.798033	1002.497981	62.359072	11.917898	
3/18/2019 12:17:35.769025349	68.280482	30.858061	1003.618854	29.220790	26.249417	501.388130	64.187885	32.600064	1002.187463	73.773882	11.944641	
3/18/2019 12:17:36.769025349	68.247627	30.959874	1002.695267	29.877573	26.285419	507.853944	63.950464	32.713473	1003.069182	75.834516	11.938846	
3/18/2019 12:17:37.769025349	68.352762	30.789826	1002.351712	30.680659	26.147982	507.451803	63.374191	32.668442	1002.069343	75.950841	11.944024	
3/18/2019 12:17:38.769025349	68.549890	31.076456	1001.992466	30.110438	26.266438	510.456696	63.688545	32.785894	1002.992067	83.015936	11.922274	
3/18/2019 12:17:39.769025349	68.076782	30.853688	1003.055698	29.708521	26.257867	509.777918	63.612796	32.636375	1002.366458	76.485059	12.001230	
3/18/2019 12:17:40.769025349	68.569603	30.889468	1002.955635	30.025729	26.206068	513.917618	63.364913	32.608573	1002.913844	66.601636	11.997104	
3/18/2019 12:17:41.769025349	68.668167	30.895040	1002.722393	30.193277	26.243457	513.607469	64.145200	32.608467	1002.843981	68.731956	11.986367	
3/18/2019 12:17:42.769025349	68.707593	30.843518	1001.598918	29.758371	26.240315	519.418819	64.738793	32.652768	1002.305111	78.540451	11.994646	
3/18/2019 12:17:43.769025349	69.121563	30.862884	1003.697705	30.231266	26.239253	517.552671	64.993195	32.591237	1002.832785	69.132812	11.980624	
3/18/2019 12:17:44.769025349	68.996715	30.880272	1002.653319	30.261467	26.214517	523.247053	65.089261	32.607843	1002.968410	69.103211	11.968349	
3/18/2019 12:17:45.769025349	68.891580	30.869803	1001.471573	30.095633	26.293583	523.454697	65.412342	32.571733	1002.909429	76.444974	11.951620	
3/18/2019 12:17:46.769025349	69.331833	30.819062	1002.359834	29.756874	26.218517	527.635139	65.556193	32.577236	1002.264107	81.287782	11.937571	
3/18/2019 12:17:47.769025349	69.364688	30.838171	1002.463603	29.818671	26.238967	527.817806	65.744543	32.612722	1002.362828	83.216364	11.957573	
3/18/2019 12:17:48.769025349	69.430397	30.853463	1003.599693	30.224387	26.243703	531.329323	65.929529	32.646027	1003.121383	74.644512	11.949635	
3/18/2019 12:17:49.769025349	69.706377	30.853089	1004.166635	30.043163	26.258479	531.847116	66.049409	32.568209	1002.857071	83.164754	11.989113	
3/18/2019 12:17:50.769025349	69.739232	30.927869	1004.239967	29.492213	26.168065	534.834925	65.893125	32.697387	1002.602540	87.357019	11.953328	
3/18/2019 12:17:51.769025349	69.785228	30.827103	1002.650245	29.435734	26.207782	535.191733	66.092908	32.620087	1002.147723	92.742948	11.937887	
3/18/2019 12:17:52.769025349	70.002070	30.940059	1002.865430	29.299093	26.163289	539.234831	66.001414	32.661383	1002.397209	90.541631	11.959912	
