,,,,,,,,,,,
Time stamp,Inside_humidity (in %rH),Inside_temperature (in �C),Inside_pressure (in mbar),Soil_moisture (in %VWC),Soil_temperature (in �C),Inside_CO2_ratio (in ppm),Outside_humidity (in %rH),Outside_temperature (in �C),Outside_pressure (in mbar),Outside_PAR (in �mol m^-2 s^-1),Power_box_charge (in V)
7/20/2019 10:50:58.843940249,83.676205,28.051305,1004.062629,19.237694,25.529988,716.358039,79.259927,28.834017,1005.135244,15.156604,11.874122
7/20/2019 10:50:59.843940249,83.406797,28.092507,1005.896555,19.393745,25.534233,716.697101,79.321668,28.80631,1005.303671,16.91567,11.874372
7/20/2019 10:51:00.843940249,83.413368,28.055978,1005.985421,19.195493,25.492312,715.438106,79.23685,28.832768,1004.842073,14.106244,11.858247
7/20/2019 10:51:01.843940249,83.511932,28.077814,1005.564906,19.123578,25.494271,715.198266,79.285002,28.802162,1004.892381,12.141508,11.880154
7/20/2019 10:51:02.843940249,83.564499,27.998735,1005.308639,19.173147,25.469903,714.991939,79.188646,28.827582,1004.861786,10.952815,11.873557
7/20/2019 10:51:03.843940249,83.656492,28.056876,1005.426916,19.181629,25.524028,715.428907,79.188094,28.812226,1005.179085,13.782938,11.873071
7/20/2019 10:51:04.843940249,83.702489,28.091277,1005.917844,20.586348,25.780778,718.356267,79.416369,29.155978,1006.679469,11.42887,11.783745
7/20/2019 10:51:05.843940249,83.70906,28.01485,1004.416593,19.320317,25.625749,715.974297,79.108348,28.902913,1005.684209,11.753487,11.85232
7/20/2019 10:51:06.843940249,83.57107,28.213055,1006.676395,19.936296,25.620442,717.120923,79.371081,29.080552,1006.419736,20.492235,11.849586
7/20/2019 10:51:07.843940249,83.518503,27.971552,1005.25226,18.993108,25.530804,715.137156,79.182784,28.907686,1005.147862,7.849684,11.875384
7/20/2019 10:51:08.843940249,84.116458,28.262481,1006.321801,19.70117,25.680282,718.250467,79.31938,28.88018,1005.538489,25.73721,11.819268
7/20/2019 10:51:09.843940249,83.63678,28.008381,1004.568382,19.049518,25.544968,716.979652,79.387535,28.876868,1005.388674,9.628138,11.875371
7/20/2019 10:51:10.843940249,83.446222,28.146349,1006.227652,21.344557,25.79833,721.315824,79.607083,28.943573,1005.743977,12.365255,11.846906
7/20/2019 10:51:11.843940249,83.564499,28.060875,1004.677513,19.4309,25.523171,718.533682,79.340434,28.85186,1005.548427,16.623275,11.860717
7/20/2019 10:51:12.843940249,83.741915,28.010477,1005.918475,19.507043,25.616115,721.53595,79.470749,28.981663,1005.498592,13.24872,11.853976
7/20/2019 10:51:13.843940249,83.669634,28.039189,1005.403182,19.575202,25.568235,719.199975,79.32193,28.867216,1005.428257,14.697314,11.882283
7/20/2019 10:51:14.843940249,83.663063,28.205238,1004.854297,19.926453,25.616809,721.791557,79.484286,29.017455,1006.52776,18.083665,11.846064
7/20/2019 10:51:15.843940249,83.472506,27.982545,1003.959806,19.056445,25.514395,719.486464,78.987416,28.900733,1005.666704,14.663782,11.842871
7/20/2019 10:51:16.843940249,83.866763,28.195518,1005.281198,20.362699,25.598359,721.646992,79.246443,28.827783,1005.604251,22.132354,11.813538
7/20/2019 10:51:17.843940249,83.663063,27.9766,1004.934647,19.093768,25.578685,720.813799,79.19703,28.898659,1005.274655,10.637101,11.879064
7/20/2019 10:51:18.843940249,83.623638,28.167736,1005.899552,21.608596,25.745021,721.763297,79.237717,29.022334,1006.577753,16.694544,11.807729
7/20/2019 10:51:19.843940249,83.373942,28.03504,1004.989921,19.002399,25.464515,720.976099,79.134132,28.871682,1004.909257,8.713761,11.876317
7/20/2019 10:51:20.843940249,83.584212,28.137078,1004.528247,19.90253,25.673384,726.94384,79.497637,28.986848,1005.91887,20.305952,11.855303
7/20/2019 10:51:21.843940249,83.63678,28.05493,1006.155424,18.884488,25.503047,722.75157,79.411716,28.782339,1004.388678,11.432531,11.83517
7/20/2019 10:51:22.843940249,83.899617,28.10582,1004.977936,19.32376,25.524355,725.218301,79.226126,29.004184,1005.520198,12.142819,11.855093
7/20/2019 10:51:23.843940249,83.426509,28.04091,1005.975012,19.034836,25.489741,723.908711,79.216295,28.833911,1004.741301,9.947783,11.868865
7/20/2019 10:51:24.843940249,83.735344,28.29901,1004.894117,19.506739,25.760124,727.152788,79.132739,28.793335,1005.993149,24.463103,11.840742
7/20/2019 10:51:25.843940249,83.669634,28.093181,1005.356186,19.253376,25.524885,725.482454,79.303716,28.808384,1005.14644,16.512193,11.86947
7/20/2019 10:51:26.843940249,83.820766,28.235747,1006.085956,20.472914,25.703712,728.819838,79.477268,28.873746,1005.435509,19.50528,11.871744
7/20/2019 10:51:27.843940249,83.479077,28.014626,1005.342545,19.046482,25.478964,725.763691,79.139994,28.837753,1004.881027,10.110746,11.871113
7/20/2019 10:51:28.843940249,83.367371,28.04121,1005.345305,20.071404,25.728285,729.166131,79.352972,28.983218,1005.704394,10.066729,11.862768
7/20/2019 10:51:29.843940249,83.426509,28.155695,1005.024617,19.69824,25.589461,727.648898,79.164779,28.873026,1005.905152,13.011867,11.855618
7/20/2019 10:51:30.843940249,83.748486,28.074788,1005.011053,19.503567,25.569133,730.277277,79.356888,28.92771,1005.597313,21.889219,11.853371
7/20/2019 10:51:31.843940249,83.682776,28.008905,1004.438671,18.903293,25.555459,727.37423,79.260531,28.87853,1005.279385,11.524497,11.876212
7/20/2019 10:51:32.843940249,83.597354,28.199742,1005.975958,19.49213,25.578235,728.312561,79.315911,28.910586,1005.977537,20.422277,11.858549
7/20/2019 10:51:33.843940249,83.610496,28.071868,1005.288374,19.205288,25.492843,726.918863,79.236351,28.804236,1004.870146,12.243688,11.878459
7/20/2019 10:51:34.843940249,83.906188,28.257209,1006.831732,20.245644,25.630647,729.576807,79.291625,28.829963,1005.546848,21.642153,11.861164
7/20/2019 10:51:35.843940249,83.387084,28.034965,1006.361384,19.079664,25.481781,727.059481,79.03867,28.84678,1004.74083,8.546866,11.872729
7/20/2019 10:51:36.843940249,83.584212,28.187851,1006.922412,20.529491,25.727755,730.689932,79.142911,28.916703,1005.6257,15.336334,11.868182
7/20/2019 10:51:37.843940249,83.656492,28.035564,1004.518075,18.685154,25.490598,727.3578,78.939711,28.872095,1005.205107,9.435573,11.874411
7/20/2019 10:51:38.843940249,83.531645,28.021544,1005.687046,19.505802,25.647301,730.572311,79.186648,28.905294,1005.302249,13.049602,11.863044
7/20/2019 10:51:39.843940249,83.544786,28.033019,1005.925256,19.359041,25.548887,728.896062,79.050261,28.87272,1005.007664,16.279271,11.836944
7/20/2019 10:51:40.843940249,83.70906,28.121711,1004.439538,19.484025,25.599706,729.713489,79.327345,28.947733,1005.870613,21.30312,11.848706
7/20/2019 10:51:41.843940249,83.577641,28.092806,1005.886068,19.463714,25.55999,729.146417,79.205047,28.835467,1005.329693,16.951824,11.883111
7/20/2019 10:51:42.843940249,83.728773,28.111092,1006.130506,19.275841,25.509374,729.604405,79.10162,28.944622,1006.177188,15.835709,11.796677
7/20/2019 10:51:43.843940249,83.853621,28.08331,1006.765418,19.361804,25.524314,730.034805,78.880625,28.796245,1005.108908,17.230072,11.877697
7/20/2019 10:51:44.843940249,83.656492,28.25429,1004.888597,20.075288,25.618237,730.996134,78.981844,28.914734,1005.668598,18.374749,11.838508
7/20/2019 10:51:45.843940249,83.676205,28.040162,1004.21702,18.918175,25.497945,729.420422,78.904202,28.862549,1004.922975,9.447097,11.850572
7/20/2019 10:51:46.843940249,83.761628,28.20804,1005.025246,20.297929,25.553254,733.304511,78.955218,28.9083,1005.030056,19.396547,11.835498
7/20/2019 10:51:47.843940249,83.577641,28.085513,1004.65567,19.446429,25.516599,730.653135,78.979742,28.883821,1005.046932,19.458641,11.831437
7/20/2019 10:51:48.843940249,83.853621,28.151995,1006.821482,20.563442,25.671384,735.024787,79.143463,28.900309,1005.328428,19.052543,11.852977
7/20/2019 10:51:49.843940249,83.544786,27.992939,1004.955463,18.911975,25.501619,732.255128,79.13161,28.871682,1005.016652,10.189607,11.874004
7/20/2019 10:51:50.843940249,83.899617,28.079835,1005.037232,19.775319,25.667996,736.380373,79.11145,28.926567,1005.551578,20.418616,11.864397
7/20/2019 10:51:51.843940249,83.518503,28.051529,1006.677736,19.033723,25.495986,732.57776,78.759037,28.811708,1005.028163,11.139097,11.872992
7/20/2019 10:51:52.843940249,83.879905,28.112589,1004.603549,19.409506,25.567704,735.879663,78.985656,28.97544,1005.59069,20.293117,11.856289
7/20/2019 10:51:53.843940249,83.492219,28.098078,1006.967199,19.465428,25.552928,734.38346,78.899786,28.833286,1005.39987,18.307412,11.869076
7/20/2019 10:51:54.843940249,83.939043,28.205388,1005.185551,18.715156,25.625789,738.441679,78.972067,28.768539,1005.259515,27.476888,11.850257
7/20/2019 10:51:55.843940249,83.393655,28.024346,1005.42731,19.330112,25.563663,735.439411,79.001058,28.877905,1005.585802,13.158064,11.880075
7/20/2019 10:51:56.843940249,83.84705,28.193946,1004.297764,19.997927,25.606237,735.713416,79.082616,28.972847,1005.404129,16.32591,11.846971
7/20/2019 10:51:57.843940249,83.446222,28.093255,1004.694544,19.731654,25.5206,735.856665,79.154635,28.87853,1005.001355,11.792262,11.846222
7/20/2019 10:51:58.843940249,83.827337,28.184525,1005.908146,19.519682,25.58644,736.749653,79.105037,28.922619,1005.306193,12.751966,11.807927
7/20/2019 10:51:59.843940249,83.485648,27.977273,1006.223551,18.61139,25.495986,734.532614,79.210961,28.896997,1004.38442,6.871903,11.848719
7/20/2019 10:52:00.843940249,83.577641,28.066222,1006.023191,19.421978,25.557704,736.9113,78.945573,28.788573,1005.620655,19.012457,11.87541
7/20/2019 10:52:01.843940249,84.017894,28.187744,1005.546217,19.593725,25.545988,737.2405,78.965443,29.111677,1006.699817,22.873553,11.829124
7/20/2019 10:52:02.843940249,83.49879,28.046632,1005.178928,19.149961,25.480679,736.73717,78.75357,28.807453,1005.025641,14.791902,11.876948
7/20/2019 10:52:03.843940249,84.234735,28.37364,1006.167172,20.438793,25.624728,738.410787,78.879626,28.904363,1006.054023,32.471136,11.846301
7/20/2019 10:52:04.843940249,83.623638,28.066671,1004.366049,19.083364,25.516395,736.653062,78.895975,28.804754,1004.82031,17.616783,11.860034
7/20/2019 10:52:05.843940249,83.866763,28.267229,1004.927866,20.385645,25.600604,737.931107,79.011597,28.854347,1005.524928,19.366946,11.839651
7/20/2019 10:52:06.843940249,83.702489,28.046557,1004.173888,18.967663,25.480393,736.515728,78.955613,28.801643,1004.636271,13.767482,11.856354
7/20/2019 10:52:07.843940249,83.630209,28.252985,1006.444413,21.024108,25.722121,739.683581,79.176423,28.852061,1005.593369,22.856787,11.853411
7/20/2019 10:52:08.843940249,83.866763,28.103425,1004.877873,19.675085,25.543825,737.641335,79.019667,28.830281,1005.640368,18.637271,11.857235
7/20/2019 10:52:09.843940249,83.544786,28.168709,1004.907049,20.743153,25.764287,740.42873,79.275829,28.965057,1005.879602,14.528069,11.844776
7/20/2019 10:52:10.843940249,83.538215,28.183103,1006.420759,19.180924,25.322588,734.09433,78.734067,28.820216,1005.798228,15.791691,11.814892
7/20/2019 10:52:11.843940249,83.702489,28.091726,1004.056557,19.910603,25.652117,739.987162,79.182732,28.96257,1005.230021,14.118039,11.824577
7/20/2019 10:52:12.843940249,83.590783,28.119016,1006.955529,19.182815,25.521742,738.382537,79.013543,28.789292,1005.272762,19.518114,11.854409
7/20/2019 10:52:13.843940249,83.735344,28.091502,1004.441036,19.535708,25.611339,741.748834,79.263081,28.956242,1005.695877,22.78814,11.845052
7/20/2019 10:52:14.843940249,83.689347,28.01515,1005.774729,18.832179,25.479822,737.998133,79.090529,28.819698,1005.038887,11.675937,11.859824
7/20/2019 10:52:15.843940249,83.663063,28.116439,1006.084457,19.149079,25.555785,741.673925,79.119073,28.943584,1005.750129,24.816281,11.849639
7/20/2019 10:52:16.843940249,83.722202,28.098527,1006.377627,19.300735,25.57897,740.222402,78.935743,28.825095,1005.279071,17.73835,11.870666
7/20/2019 10:52:17.843940249,83.866763,28.164335,1006.50781,19.766484,25.551866,742.307359,78.918395,28.930408,1005.798543,25.6856,11.857025
7/20/2019 10:52:18.843940249,83.525074,28.041285,1005.027849,19.264412,25.47076,740.707334,78.850478,28.737625,1005.102441,17.747524,11.87516
7/20/2019 10:52:19.843940249,83.78134,28.225577,1006.093526,20.007009,25.603666,742.906628,79.042034,28.867841,1005.718905,24.821523,11.83906
7/20/2019 10:52:20.843940249,83.676205,28.130084,1006.126171,18.936211,25.520028,741.958445,78.981844,28.754019,1004.852326,21.040598,11.857038
7/20/2019 10:52:21.843940249,83.682776,28.330118,1005.548347,20.346272,25.639423,743.444134,79.145171,28.841171,1005.664654,25.42936,11.856473
7/20/2019 10:52:22.843940249,83.774769,28.030816,1005.4527,18.921426,25.471617,741.865791,79.140546,28.798013,1005.165838,13.132395,11.875831
7/20/2019 10:52:23.843940249,83.728773,28.272052,1006.544476,20.036052,25.653301,744.454089,79.166173,28.805368,1005.464053,22.66002,11.85299
7/20/2019 10:52:24.843940249,83.827337,28.131207,1004.752184,17.832053,25.450922,744.004638,79.176555,28.75713,1005.872349,12.680969,11.84726
7/20/2019 10:52:25.843940249,83.656492,28.173981,1007.005993,20.197733,25.645056,743.938265,79.059644,28.880911,1005.242954,13.442866,11.853371
7/20/2019 10:52:26.843940249,83.584212,28.029843,1004.116248,18.690136,25.477005,742.658904,78.859809,28.790023,1005.082571,13.027594,11.873084
7/20/2019 10:52:27.843940249,83.794482,28.12586,1006.112844,20.220047,25.652975,745.57115,78.966153,28.814501,1005.247369,18.098081,11.867696
7/20/2019 10:52:28.843940249,83.472506,28.0611,1005.466973,18.781578,25.455739,742.980884,78.83137,28.781926,1005.034157,13.619975,11.869457
7/20/2019 10:52:29.843940249,83.689347,28.126085,1005.902863,20.295502,25.747266,745.992351,79.116523,28.896891,1005.555208,19.498998,11.85826
7/20/2019 10:52:30.843940249,83.459364,28.035489,1004.586044,18.943724,25.502476,742.549167,78.982344,28.819085,1005.182557,13.645915,11.865028
7/20/2019 10:52:31.843940249,83.807624,28.030666,1006.406329,19.390085,25.599665,743.524957,79.172192,29.003453,1005.776307,12.651097,11.789738
7/20/2019 10:52:32.843940249,83.492219,28.029543,1004.974544,19.003319,25.452596,742.395414,78.943813,28.790647,1005.11821,14.821774,11.861664
7/20/2019 10:52:33.843940249,83.761628,28.042782,1005.629012,19.603394,25.634239,745.589548,79.130112,28.955935,1005.944892,17.420287,11.862728
7/20/2019 10:52:34.843940249,83.452793,28.098078,1005.392852,19.227242,25.535049,745.653289,79.040483,28.758167,1005.467525,22.002923,11.879471
7/20/2019 10:52:35.843940249,83.827337,28.037734,1005.571292,19.3096,25.636239,748.05431,79.362302,28.950644,1005.765583,21.014929,11.854896
7/20/2019 10:52:36.843940249,83.479077,28.102901,1005.609221,19.350804,25.524763,747.52995,79.115129,28.768644,1005.650464,21.450628,11.857077
7/20/2019 10:52:37.843940249,83.91933,28.317221,1007.147295,19.441752,25.405327,750.427081,79.535198,28.866285,1005.855002,27.897402,11.815325
7/20/2019 10:52:38.843940249,83.485648,28.046407,1005.897816,19.401418,25.562806,748.989357,79.247627,28.813475,1005.421476,20.53232,11.869076
7/20/2019 10:52:39.843940249,83.860192,28.095202,1005.121445,19.465475,25.551254,750.071589,79.272912,28.996299,1005.763061,20.371978,11.85232
7/20/2019 10:52:40.843940249,83.630209,28.086636,1006.427698,19.128336,25.555173,748.809311,79.057279,28.863174,1004.867623,16.690612,11.834907
7/20/2019 10:52:41.843940249,83.70906,28.179627,1004.608202,19.844094,25.494067,750.409336,78.959477,28.886827,1005.940005,28.837719,11.835078
7/20/2019 10:52:42.843940249,83.564499,28.04091,1006.247522,18.692659,25.519783,749.591909,78.895371,28.83516,1005.415325,16.17081,11.872992
7/20/2019 10:52:43.843940249,83.945614,28.205163,1006.058673,19.670823,25.548193,750.235205,78.991884,28.84387,1005.75896,27.258383,11.85939
7/20/2019 10:52:44.843940249,83.774769,28.067345,1005.483294,19.257885,25.492557,749.278476,78.977534,28.768338,1004.992681,18.548197,11.870469
7/20/2019 10:52:45.843940249,83.597354,28.204939,1006.162362,19.987027,25.614156,750.070274,79.159812,28.843044,1005.970442,26.402169,11.856368
7/20/2019 10:52:46.843940249,83.485648,28.092657,1005.723397,19.459709,25.52909,749.840296,79.145067,28.773523,1005.592269,21.675686,11.880391
7/20/2019 10:52:47.843940249,83.801053,28.184525,1005.379763,19.635718,25.543948,749.21342,79.174714,28.836504,1005.426521,15.96645,11.856105
7/20/2019 10:52:48.843940249,83.689347,28.087085,1005.379605,18.806278,25.470188,748.589185,79.154949,28.750695,1005.056392,15.527859,11.875647
7/20/2019 10:52:49.843940249,83.814195,28.205463,1004.619398,19.845143,25.597787,750.550606,79.255774,28.894817,1005.229707,16.928775,11.831818
7/20/2019 10:52:50.843940249,83.814195,27.993014,1003.53945,17.36989,25.416063,751.750469,79.370477,28.742917,1004.504433,21.987468,11.846327
7/20/2019 10:52:51.843940249,83.899617,28.25676,1004.668207,20.184606,25.60938,752.680253,79.255169,28.799145,1005.389617,22.991189,11.838376
7/20/2019 10:52:52.843940249,83.577641,28.034665,1006.363671,18.606376,25.477862,751.225446,79.215981,28.834535,1005.028006,16.04269,11.852228
7/20/2019 10:52:53.843940249,83.748486,28.337186,1007.501574,20.247607,25.670853,755.368426,79.052626,28.853828,1005.95388,22.407982,11.847076
7/20/2019 10:52:54.843940249,83.695918,28.035863,1006.525001,18.695654,25.514966,752.506123,79.010336,28.865872,1005.233965,15.655979,11.868668
7/20/2019 10:52:55.843940249,83.78134,28.013802,1005.885516,18.783556,25.557214,754.086434,79.083878,28.869078,1005.38946,18.236415,11.872217
7/20/2019 10:52:56.843940249,83.807624,28.114236,1004.78538,19.224886,25.594644,756.232511,79.43022,29.095802,1006.236326,15.304111,11.843922
7/20/2019 10:52:57.843940249,83.538215,27.999334,1005.009792,18.768442,25.475576,754.219168,79.206912,28.820841,1005.305879,15.925054,11.873058
7/20/2019 10:52:58.843940249,83.794482,28.096774,1005.437088,19.164112,25.579337,756.127374,79.511621,29.105454,1006.106853,18.262355,11.844593
7/20/2019 10:52:59.843940249,83.551357,28.009054,1005.457905,19.286966,25.54354,755.161446,79.074232,28.842632,1005.307458,18.806787,11.873912
7/20/2019 10:53:00.843940249,83.873334,28.213729,1005.578704,19.941141,25.561785,756.863976,79.198081,29.01373,1006.174823,28.823573,11.854685
7/20/2019 10:53:01.843940249,83.801053,28.061624,1005.428414,18.893866,25.484638,755.177213,78.983605,28.806935,1004.999619,15.225251,11.87499
7/20/2019 10:53:02.843940249,83.886475,28.138051,1005.52548,19.310737,25.513293,755.288918,79.19703,29.0239,1005.881181,19.650166,11.848009
7/20/2019 10:53:03.843940249,83.49879,28.098527,1004.510505,19.416868,25.563949,756.697076,79.111608,28.802267,1005.436774,20.960427,11.873399
7/20/2019 10:53:04.843940249,83.814195,28.23317,1006.211566,19.828812,25.563214,757.154411,79.298406,28.936737,1006.253517,32.679427,11.852412
7/20/2019 10:53:05.843940249,83.446222,28.098378,1006.38977,19.425182,25.558847,756.894205,79.224865,28.806416,1005.441032,21.142778,11.878958
7/20/2019 10:53:06.843940249,83.912759,28.133078,1006.441654,19.840794,25.517048,756.884343,79.340277,28.923974,1006.111269,24.882306,11.821108
7/20/2019 10:53:07.843940249,83.656492,28.082936,1005.711017,18.472638,25.570766,756.008438,79.245524,28.763565,1005.443397,22.856787,11.843318
7/20/2019 10:53:08.843940249,83.879905,28.205238,1006.570655,19.406856,25.547907,757.492158,79.115971,28.892637,1005.850743,24.527818,11.839927
7/20/2019 10:53:09.843940249,83.689347,28.113969,1004.577213,19.275393,25.497945,757.048621,78.886145,28.758061,1005.172147,20.877635,11.872085
7/20/2019 10:53:10.843940249,83.84705,28.23687,1006.970274,20.126707,25.586726,757.868016,79.056989,28.910692,1006.172615,29.247749,11.857603
7/20/2019 10:53:11.843940249,83.689347,28.098303,1006.40562,19.340476,25.517783,757.250349,79.182075,28.767607,1005.292632,22.909707,11.87725
7/20/2019 10:53:12.843940249,83.899617,28.216755,1005.870533,19.738588,25.52015,757.808875,79.204048,28.88797,1005.769999,23.512573,11.852964
7/20/2019 10:53:13.843940249,83.70906,28.036163,1004.70858,18.954808,25.479822,757.298313,79.025081,28.820735,1005.12862,14.303011,11.873373
7/20/2019 10:53:14.843940249,83.860192,28.195368,1004.795316,19.573527,25.594644,758.676896,79.115524,28.956866,1006.093763,23.432401,11.844119
7/20/2019 10:53:15.843940249,83.794482,28.072168,1004.726479,18.786055,25.456841,758.399607,79.007629,28.773936,1005.047561,17.143348,11.872177
7/20/2019 10:53:16.843940249,83.879905,28.189198,1005.86872,19.649286,25.605666,759.316908,79.162572,28.950644,1005.765426,17.700886,11.851479
7/20/2019 10:53:17.843940249,83.702489,28.056202,1005.52753,19.364304,25.541825,760.320295,79.017958,28.791578,1005.32985,20.652577,11.878735
7/20/2019 10:53:18.843940249,83.998181,28.184974,1005.981635,19.370197,25.505415,759.722332,79.115576,28.867735,1005.783245,19.880466,11.85165
7/20/2019 10:53:19.843940249,83.682776,28.098602,1006.610318,19.030608,25.514069,760.803259,79.079909,28.790023,1005.438981,22.312084,11.866631
7/20/2019 10:53:20.843940249,83.715631,28.074338,1006.090214,20.481107,25.524395,761.549714,79.285816,28.978139,1005.789554,15.883658,11.827784
7/20/2019 10:53:21.843940249,83.400226,28.028271,1005.239565,19.11512,25.549581,760.238156,79.291416,28.820322,1005.564825,17.399589,11.851913
7/20/2019 10:53:22.843940249,83.676205,28.179777,1005.448284,19.647292,25.514476,760.843992,79.27412,28.86929,1005.575235,23.164637,11.855342
7/20/2019 10:53:23.843940249,83.57107,28.171735,1006.25935,19.401386,25.51664,761.319736,79.165174,28.813157,1005.369118,22.332782,11.855448
7/20/2019 10:53:24.843940249,83.663063,28.162539,1005.887329,19.788334,25.56599,760.84334,79.158708,28.933001,1005.841598,23.359823,11.852004
7/20/2019 10:53:25.843940249,83.590783,28.041285,1004.979434,18.962817,25.446962,760.475365,78.970963,28.832355,1005.192017,15.165778,11.867262
7/20/2019 10:53:26.843940249,83.801053,28.153043,1007.762494,20.125538,25.510762,763.503914,79.124302,28.918788,1006.445758,26.406101,11.822146
7/20/2019 10:53:27.843940249,83.70906,28.1035,1006.909322,19.181093,25.48125,761.181086,79.099674,28.777672,1005.12862,21.581369,11.872808
7/20/2019 10:53:28.843940249,83.873334,28.236945,1004.274265,19.812394,25.529212,760.88802,79.158366,28.894605,1005.516254,20.22316,11.82781
7/20/2019 10:53:29.843940249,83.728773,28.071569,1005.475804,18.827214,25.470719,761.056898,79.188908,28.825402,1004.968238,18.14707,11.875174
7/20/2019 10:53:30.843940249,83.893046,28.19062,1006.589107,19.458162,25.522395,761.496487,79.289732,28.904882,1005.822671,21.216667,11.836878
7/20/2019 10:53:31.843940249,83.689347,28.056352,1005.470442,19.323248,25.555704,763.043296,79.255616,28.820735,1005.401606,20.282633,11.875226
7/20/2019 10:53:32.843940249,83.84705,28.163886,1006.024372,19.423202,25.590971,762.873102,79.390951,28.984361,1005.975801,22.50623,11.841215
7/20/2019 10:53:33.843940249,83.656492,28.082337,1006.122464,18.995344,25.475576,763.610367,79.238216,28.772793,1005.209051,18.376059,11.850927
7/20/2019 10:53:34.843940249,83.722202,28.26308,1005.444578,19.813779,25.544478,765.265586,79.454795,28.921169,1006.231439,26.35422,11.851873
7/20/2019 10:53:35.843940249,83.472506,28.1032,1005.999692,18.980767,25.4837,764.688,79.297697,28.764083,1004.882292,20.219228,11.864318
7/20/2019 10:53:36.843940249,83.623638,28.168709,1006.137367,19.412534,25.504272,764.841101,79.367927,28.930197,1005.787346,22.235844,11.846787
7/20/2019 10:53:37.843940249,83.393655,28.051903,1005.127359,19.0203,25.541295,765.641445,79.414266,28.836197,1005.636739,20.024042,11.857445
7/20/2019 10:53:38.843940249,83.63678,28.200191,1006.900648,19.205817,25.50566,766.242029,79.38743,28.957797,1005.673328,25.842011,11.845184
7/20/2019 10:53:39.843940249,83.373942,28.128961,1006.706912,19.253256,25.534274,766.811732,79.213878,28.854665,1005.353978,24.187746,11.838823
7/20/2019 10:53:40.843940249,83.577641,28.142948,1005.511838,19.441007,25.556642,766.755874,79.278036,29.024313,1005.933696,21.154573,11.85366
7/20/2019 10:53:41.843940249,83.465935,28.110419,1004.163795,19.34464,25.484924,765.91085,79.079962,28.842314,1005.025955,16.803276,11.854002
7/20/2019 10:53:42.843940249,83.649922,28.137152,1005.388909,19.246838,25.490108,766.989146,79.176765,28.983631,1005.527607,18.191087,11.83308
7/20/2019 10:53:43.843940249,83.49879,28.025768,1005.128463,18.833461,25.51864,766.583059,79.273726,28.855183,1005.614504,19.165207,11.878853
7/20/2019 10:53:44.843940249,83.715631,28.122909,1007.220864,19.364487,25.589501,767.81774,79.48991,29.012174,1005.848378,20.106834,11.850454
7/20/2019 10:53:45.843940249,83.623638,28.104847,1004.014529,19.353218,25.414103,766.878094,79.183493,28.884858,1004.884021,15.840951,11.844645
7/20/2019 10:53:46.843940249,83.840479,28.212232,1005.040938,19.414296,25.550683,768.250109,79.53525,28.989346,1005.988733,28.209184,11.858562
7/20/2019 10:53:47.843940249,83.801053,28.118941,1005.448522,19.203479,25.50219,766.35505,79.344193,28.770719,1005.144075,21.039288,11.868866
7/20/2019 10:53:48.843940249,83.860192,28.075087,1005.434406,19.042669,25.545335,767.35449,79.479371,29.025657,1005.765583,16.103473,11.828664
7/20/2019 10:53:49.843940249,83.689347,28.140179,1006.304296,19.48956,25.538152,766.652716,79.104537,28.85186,1005.565932,20.957806,11.877171
7/20/2019 10:53:50.843940249,83.84705,28.074114,1006.780558,19.064478,25.591461,766.46807,79.307632,28.94514,1005.95388,26.213265,11.824393
7/20/2019 10:53:51.843940249,83.873334,28.410469,1006.312732,20.624872,25.678323,767.247374,79.336885,28.959141,1005.542905,17.829006,11.85161
7/20/2019 10:53:52.843940249,83.787911,28.055903,1003.772141,18.237744,25.571296,768.857271,79.491514,28.844494,1004.563571,19.073241,11.855802
7/20/2019 10:53:53.843940249,83.886475,28.373266,1007.775978,20.550571,25.598645,768.98868,79.325951,28.881948,1005.647463,32.396207,11.848101
7/20/2019 10:53:54.843940249,83.485648,28.088807,1005.597708,19.088714,25.489741,766.596858,79.186752,28.811602,1005.122312,18.590903,11.868563
7/20/2019 10:53:55.843940249,83.833908,28.27897,1005.867222,20.236986,25.615952,768.547112,79.297407,28.977196,1005.627279,23.243498,11.840413
7/20/2019 10:53:56.843940249,83.735344,28.114044,1005.898763,19.405727,25.515252,768.786299,79.162072,28.804648,1005.332215,24.182504,11.872808
7/20/2019 10:53:57.843940249,84.077033,28.279719,1005.835523,19.541995,25.555581,769.944093,79.137497,28.935901,1005.489446,21.871142,11.850296
7/20/2019 10:53:58.843940249,83.755057,28.135805,1006.070421,19.37457,25.503374,769.595842,79.128508,28.845944,1005.140131,22.987257,11.843883
7/20/2019 10:53:59.843940249,83.945614,28.238217,1004.713942,19.820731,25.526681,771.010558,79.257929,28.94877,1005.859732,21.443036,11.836418
7/20/2019 10:54:00.843940249,83.676205,28.036237,1005.213386,18.972613,25.469331,769.257433,79.156001,28.904469,1005.255729,14.73505,11.870416
7/20/2019 10:54:01.843940249,83.91933,28.289963,1007.437153,19.840266,25.567418,772.385204,79.226625,28.986542,1005.8263,30.418365,11.833632
7/20/2019 10:54:02.843940249,83.590783,28.045808,1005.135953,18.967014,25.443207,770.433635,79.197687,28.849362,1005.157164,14.456801,11.851689
7/20/2019 10:54:03.843940249,83.669634,28.143023,1005.594002,19.395202,25.496026,771.086782,79.235956,29.034896,1005.752022,21.256753,11.851203
