
Time stamp	Inside_humidity (in %rH)	Inside_temperature (in °C)	Inside_pressure (in mbar)	Soil_moisture (in %VWC)	Soil_temperature (in °C)	Inside_CO2_ratio (in ppm)	Outside_humidity (in %rH)	Outside_temperature (in °C)	Outside_pressure (in mbar)	Outside_PAR (in µmol m^-2 s^-1)	Power_box_charge (in V)	
6/15/2019 16:08:24.415725749	81.238385	24.916897	1000.189686	33.920949	25.449820	500.319032	81.563464	25.475420	1001.369462	5.786429	12.110505	
6/15/2019 16:08:25.415725749	81.166105	24.885041	1001.606725	34.734875	25.470148	499.903092	81.139874	25.266350	1000.968582	8.047491	12.156922	
6/15/2019 16:08:26.415725749	81.310666	24.943481	1002.226340	34.609433	25.513252	501.519549	81.381395	25.421468	1001.561860	6.050262	12.122425	
6/15/2019 16:08:27.415725749	81.284382	24.852811	1001.264352	34.265979	25.463617	499.792040	81.427891	25.397190	1001.353850	10.180433	12.131952	
6/15/2019 16:08:28.415725749	81.350091	24.828098	1001.547744	34.660636	25.511252	501.642421	81.469315	25.338771	1000.732971	3.480310	12.142755	
6/15/2019 16:08:29.415725749	81.534078	24.800466	1001.069511	35.366350	25.401858	502.306747	81.164554	25.318853	1000.874119	7.452489	12.134160	
6/15/2019 16:08:30.415725749	81.455227	24.933087	1001.024329	34.478877	25.477862	502.921783	81.366150	25.310757	1000.612329	2.062627	12.135724	
6/15/2019 16:08:31.415725749	81.448656	24.991378	1000.143794	34.940720	25.526273	503.229964	81.526798	25.341575	1001.509503	2.736490	12.124816	
6/15/2019 16:08:32.415725749	81.277811	24.823425	1001.151674	34.620964	25.535662	503.871945	81.429994	25.437660	1001.297077	0.273690	12.130980	
6/15/2019 16:08:33.415725749	81.356662	24.799942	1001.245428	34.385169	25.394510	503.628821	81.300389	25.320716	1000.432706	-0.984961	12.152480	
6/15/2019 16:08:34.415725749	81.402659	24.981208	1001.837917	35.665505	25.575868	507.166620	81.519385	25.375918	1001.081022	6.721774	12.144043	
6/15/2019 16:08:35.415725749	81.428943	24.885565	1000.830669	34.570356	25.459086	505.803150	81.447894	25.263757	1000.975048	7.122630	12.145791	
6/15/2019 16:08:36.415725749	81.409230	24.760087	999.394391	33.159803	25.292014	504.283938	81.028377	25.163831	1000.384606	3.621265	12.062340	
6/15/2019 16:08:37.415725749	81.632642	24.834343	1001.039783	34.276343	25.421124	505.592223	81.221380	25.298206	1000.639930	-2.307017	12.125526	
6/15/2019 16:08:38.415725749	81.685210	24.844063	1001.047905	35.022244	25.504721	507.111426	81.599525	25.315530	1001.021726	8.383903	12.142663	
6/15/2019 16:08:39.415725749	81.658926	24.837444	1001.980165	34.172486	25.476679	506.121183	81.387809	25.379653	1000.922690	-1.436388	12.132728	
6/15/2019 16:08:40.415725749	81.862625	25.054042	1000.111072	34.101305	25.604768	507.058199	81.448156	25.345205	1001.045854	0.666953	12.108205	
6/15/2019 16:08:41.415725749	81.790345	24.807385	1001.610589	34.062989	25.444065	507.250728	81.472232	25.377167	1000.713101	-0.659034	12.098441	
6/15/2019 16:08:42.415725749	81.816628	24.855655	1001.079051	34.649444	25.510436	508.735765	81.692832	25.454985	1001.179272	0.619004	12.129429	
6/15/2019 16:08:43.415725749	81.888909	24.863729	1001.440349	34.739043	25.444105	507.890741	81.599630	25.266138	1000.732657	3.918631	12.153886	
6/15/2019 16:08:44.415725749	82.053182	24.939257	1002.604668	35.310968	25.553214	511.025084	81.546063	25.344475	1001.323728	5.485132	12.118955	
6/15/2019 16:08:45.415725749	81.915193	24.928265	1000.290695	34.714411	25.475536	509.768719	81.579418	25.274859	1001.351643	8.439444	12.145975	
6/15/2019 16:08:46.415725749	81.770632	24.732829	1001.041596	35.349529	25.568194	510.630826	81.622050	25.277039	1001.428443	6.347898	12.131348	
6/15/2019 16:08:47.415725749	82.066324	24.900707	1001.677297	35.003709	25.469005	511.290553	81.492287	25.271017	1000.752055	6.891020	12.156068	
6/15/2019 16:08:48.415725749	82.092608	24.887960	1001.346357	34.447777	25.447779	512.621826	81.294317	25.284818	1000.669260	6.823954	12.133963	
6/15/2019 16:08:49.415725749	82.158317	24.843315	1000.169501	34.897105	25.509293	513.204012	81.522145	25.346761	1000.824912	3.918631	12.132097	
